Metric ID,Project ID,Carbon Reduction (tons/year),Renewable Energy (MWh/year),Biodiversity Index
3b631ebe-e671-4bb6-8d21-5558b742f0dd,P04364,18502,33869.0,0.68
605757c9-e6e5-4c40-bafc-df550501e988,P04365,27341,91522.0,0.97
636c5624-5301-4140-92fc-ea13501401bd,P04366,1980,5185.0,0.54
633b74e2-0bb3-41b6-a0e4-612acf38519e,P04367,34484,,0.79
b4a16808-b370-4a84-8073-1f49aaf00763,P04368,22520,,0.95
5740100c-61b8-4681-8d62-2a562ac1dbe3,P04369,9578,55117.0,0.55
e7bacf6b-94ba-43cd-95cb-b0f419c060c3,P04370,39329,47894.0,0.69
9949d5b7-d134-4c0d-b40b-dd48f8b2e307,P04371,24222,25367.0,0.91
b261a9d9-7d47-4694-9d70-dacd6cd39eb5,P04372,8920,,0.7
4518dea6-1512-449b-bb12-c46f2955146c,P04373,36260,72396.0,0.73
90838de3-658d-4728-9a13-02224988e6c3,P04374,47325,30413.0,0.68
59586e51-221c-426c-b949-bc51234abec8,P04375,37012,33601.0,0.97
f818487a-93cd-4a11-8b5a-8996ae4330ea,P04376,22099,,0.6
083d711f-9f9f-428c-952a-2122686afa3b,P04377,5346,93365.0,0.63
3a4fce18-4904-425b-a6ea-5e9c893e3e34,P04378,7095,5519.0,0.65
75fefd74-2966-47b7-88f0-df6c7eded7d4,P04379,15178,15147.0,0.84
2951862a-6f75-4aae-9f83-438c0a1cd0f3,P04380,35365,22339.0,0.67
36d477c2-900c-4129-8858-0910d70dfdd0,P04381,40797,24429.0,0.52
337e648f-c700-4f57-97b6-9f4100eb65c3,P04382,7117,84772.0,0.81
7baa40fa-0e2e-4288-bc6d-d319707adb8e,P04383,37194,90455.0,0.96
42401ac7-c8fe-48b1-9171-69bd6c2a0f98,P04384,38763,33345.0,0.79
d0a31ec1-a07d-4dec-9adf-aa991ec552d6,P04385,15008,8036.0,0.53
7fc2803c-40c8-4fb3-95a6-caa9755b0b58,P04386,13737,88593.0,0.55
853a53c1-eb41-4c22-8967-611e0d1016ff,P04387,18952,87304.0,0.69
8cb559f2-fac2-4974-9c9c-9f20626857bc,P04388,24181,97916.0,0.53
b1bfdae4-e772-4aef-9f73-767c2b357deb,P04389,44469,79453.0,0.7
6fa4795a-1efa-4aec-a740-c466b4abb107,P04390,40007,72283.0,0.73
8e3fcbce-97ef-48e8-960a-0966ddab0560,P04391,11068,44550.0,0.8
4db4bee0-58c5-4e50-8c13-fefafeffc428,P04392,48038,91225.0,0.66
7a7606ae-a9d1-4ace-b876-00b045e2bc47,P04393,25703,40651.0,0.62
c51fae1b-c94b-4682-808c-dc3fc28a34f2,P04394,12542,5194.0,0.8
0b0190a9-9666-4d93-98a6-306fe0a42d44,P04395,6481,,0.89
82395615-9918-47db-909e-d6a122d48dcc,P04396,6658,82749.0,0.98
1acf2f6d-c21b-4c9c-8729-40ae3939ce85,P04397,10565,,0.78
fc26735e-2986-4975-9d58-c71fc59f2ca4,P04398,31840,54525.0,0.51
cd1d3c50-1497-4d10-bd46-200b03e5a2f5,P04399,28177,78893.0,0.64
775a13bf-ae30-47bf-9405-3d6ee814a69a,P04400,46353,24291.0,0.77
dde9651e-3462-488a-b132-b071c1bea339,P04401,21684,3363.0,0.5
f1e0e5ce-78e9-4643-930a-879284cda32a,P04402,35027,75666.0,0.71
40f73327-c03a-410b-ad77-71c0f41969b6,P04403,32231,58721.0,0.81
e9cc5d05-71fd-4db4-a994-ace39ad14eae,P04404,49437,72610.0,0.75
0ca6e574-2f5a-49bc-b734-7c9fb5976de7,P04405,31803,75621.0,0.56
751e54e7-9122-4049-9a57-f7b1c4fca857,P04406,16976,,0.77
49eafd4b-6362-4ca6-ae92-8b148a213b3d,P04407,24790,,0.56
967d01cb-e114-4080-b5ba-bbdbe23a32b6,P04408,12107,40255.0,0.94
161c7a0b-9c65-40e7-990e-75999438b07b,P04409,29444,96207.0,0.72
7e78624f-d6ef-4ff9-83f4-06379ae85846,P04410,24345,79538.0,0.56
3329847d-297c-41c2-b413-c90a481c534a,P04411,42803,93539.0,0.77
fb779acb-acce-4174-8ea1-da2ab20934d4,P04412,18749,93227.0,0.88
f2a36d49-bdb6-409a-8ca8-12f1e657f715,P04413,20688,32110.0,0.8
034ecaf1-70a1-4b9c-b051-aa896f34c00b,P04414,48099,24029.0,0.79
b4a49aba-859a-47cb-ba0c-0dec5246f313,P04415,42242,25764.0,0.98
982c0cef-f033-4a89-b8bf-734ffe6666de,P04416,41262,98520.0,0.89
ad1891fa-b40e-4b9e-b12f-fd77d9e1a54a,P04417,18030,,0.88
4bb2ad0e-bad8-4023-99dc-8a485991e068,P04418,14378,,0.73
985dbbb2-db8d-4121-936f-f0181e691970,P04419,3523,9785.0,0.68
90c15e15-e163-4578-b5d7-75a0effaeae9,P04420,14936,99107.0,0.56
df5feac4-8390-4d1b-8448-a22117e8a245,P04421,44813,77760.0,0.83
9d831625-e6cd-4052-88d9-3c8385335183,P04422,8516,43195.0,0.81
59ce4bbf-1937-424b-9cda-26be40f2d364,P04423,11005,32406.0,0.94
8bfee786-138e-4ff2-ac88-af0300a25e3b,P04424,42796,,0.56
7263cf0d-0eda-4c81-9576-4fa9d84ee337,P04425,44450,,0.81
9a0efb93-f745-4f87-b76d-4c82a2c45436,P04426,8138,72739.0,0.88
75f4e476-3e0e-4533-8cc1-d06ca4f04551,P04427,41307,7731.0,0.71
f52b3308-a2f5-4275-ad75-c464fb088937,P04428,2969,12164.0,0.58
65cd3019-3531-4c71-8ee8-5ac2cf2d2081,P04429,10389,,0.9
7ba9923d-20ac-42c7-b8b6-8f5f9102612d,P04430,42225,10868.0,0.71
94ba3a7d-6aea-4901-a5fb-baae5b965fec,P04431,30794,28141.0,0.67
624fe7fe-e63b-43fd-ab8b-b53cb71487c9,P04432,15594,54962.0,0.79
c0916ea2-b079-47d7-8bf1-31777057214d,P04433,13175,,0.53
3833ab8b-9d98-4ac9-9184-b22ad9c5805b,P04434,36851,66424.0,0.94
1a94e9ec-ff00-4dcb-b374-266f2f3159da,P04435,27997,19819.0,0.58
7d036bd4-8dd4-427b-a7d6-fd57e03b74ea,P04436,42357,,0.51
380795cb-7098-431a-bb31-d3a8482cac47,P04437,49945,,0.75
60744a9d-1b0e-40e4-9e8d-22bfe13cbb06,P04438,2572,53447.0,0.86
1a9431bd-5410-4865-a006-6cb9f7622f43,P04439,21949,62070.0,0.74
083f7f09-1ffb-4662-acf7-fe22f9c22632,P04440,45501,,0.69
e3517bc7-38f6-429a-94ba-a508638df200,P04441,43084,,0.59
92035114-bc25-484e-bb38-0bbada0dbd52,P04442,26141,93965.0,0.73
cc11dd1c-c0fc-49b1-b538-fbae016edc34,P04443,2971,96606.0,0.9
60a82516-6cf3-4d67-9a6a-f9ec62da16af,P04444,14667,39651.0,0.79
b0158911-e5ab-43d8-a935-a58fd12ea11b,P04445,7322,,0.81
3da77190-1d17-4a54-b332-b4988c74871d,P04446,25785,91557.0,0.76
311f82e8-b9c6-46dc-8058-1f95c56f4c9f,P04447,43571,,0.8
b3309d0a-0776-4689-be0f-64611b281516,P04448,41674,12115.0,0.85
852497e1-6e92-48e9-bb4d-d10445a94675,P04449,25999,5930.0,0.53
eb685700-681b-47bd-be54-cf656ed251ca,P04450,18232,74315.0,0.7
385489b3-a76b-4fd9-b117-76d146e2914e,P04451,43025,36328.0,0.9
6f43dd48-8fa4-40d1-ae2b-656b56653598,P04452,48754,15412.0,0.86
8aab4d16-cee4-423d-9d9d-405587c88396,P04453,44246,87746.0,0.87
66d8045b-3b0e-4bd2-aef4-f37af6e56fc8,P04454,46717,58934.0,0.68
feeea254-6eff-4138-ae50-a8480cb6c99f,P04455,30818,,0.93
da80d801-08c8-443e-8c1e-2784681337bc,P04456,2002,10577.0,0.54
e245569b-ba2e-4803-9ecc-0b93c4589ea3,P04457,5832,30187.0,0.88
09860524-02f7-4a33-a305-2666e2ddb743,P04458,4112,52365.0,1.0
6799a8c0-7501-4c4f-93cd-6d7c9d835059,P04459,18400,,0.54
d339abca-22d9-4bc4-8039-b00fb4493b30,P04460,34811,,0.62
85cb1452-2fc2-431a-962c-71e3d2e1ebdf,P04461,9463,27424.0,0.66
ca3f9950-9f33-4431-afa9-1da57fbd18f9,P04462,43116,83581.0,0.71
c7a7b2e5-ba45-40e1-98ea-6f7e3dab67e5,P04463,16714,,0.95
13ab326a-41fe-418c-b18b-abcd043cca4e,P04464,48227,93268.0,0.55
40d3799b-5ca7-4f5f-9a9d-4f0b19c7d445,P04465,40985,,0.8
4436b13e-107e-4093-8f82-462e4ffff606,P04466,22663,24740.0,0.63
332133cc-edd5-414b-ba4d-312f36aa8607,P04467,27490,96215.0,0.55
7175fa7e-ba55-474a-983a-671b60707893,P04468,25005,,0.83
04a387ca-6c57-4a01-b169-ce623c49c711,P04469,49164,96220.0,0.91
25862285-a2a9-4d44-9401-a652d67f598c,P04470,2511,28084.0,0.66
66adb626-3563-438a-96eb-66f39bc6aa67,P04471,47147,7744.0,0.92
f8f97c5b-705d-47a6-b7ed-d4e545df57a0,P04472,28293,35268.0,0.56
c412fd46-862e-42e5-ba27-7a83c9725171,P04473,21661,,0.64
2e74e739-d2b5-4169-b4ad-4d1f321eb68e,P04474,33376,70033.0,0.89
3930a2de-4373-4ae8-98b6-d187e65281df,P04475,48761,34113.0,0.87
70467aef-14c9-4c93-b636-f2aef9849b9e,P04476,41426,,0.8
08f09441-affd-4e60-9522-822b049fd4d8,P04477,4023,79512.0,0.72
ca5b372c-1f34-4a68-999d-4b99a9b6043e,P04478,41147,76128.0,0.93
d1b797a9-b16d-4811-a543-4f1c370e0a45,P04479,23058,12513.0,0.59
88e846d2-f6f4-444f-9d49-cf93a13d01fa,P04480,30489,8682.0,0.6
d857fea6-e19b-48aa-9f22-9bdf762fa5b0,P04481,28351,23949.0,0.57
21e5a14e-058f-4805-a91a-79a7092c3dbc,P04482,7112,31990.0,0.85
80c711f5-8620-4935-b4d9-41f140f61d60,P04483,6349,35790.0,0.75
1a015905-4e89-4dcc-a1bf-6bdc19295173,P04484,45732,36406.0,0.79
a48af3b7-a8f3-4e23-a950-7a8de4c03526,P04485,27860,90113.0,0.66
c8817e01-2f7e-4e36-9543-110a18af26f8,P04486,27607,,0.71
d76e2892-4bdc-49a9-a49e-f5ef5791b6a1,P04487,21575,39623.0,0.84
80e33d2e-6af3-41c8-80f5-1253a09c8057,P04488,35319,11684.0,0.8
331442de-d21b-4c47-85a8-3e61d63ff6dc,P04489,35071,25749.0,0.84
15bdfdf2-a033-4053-853d-3c119749677b,P04490,12451,39733.0,0.88
3a1f8d5b-595e-4ed7-87c1-ebf5c5944699,P04491,10829,28460.0,0.63
5833c21f-1e82-44d8-80f8-840e610dbd66,P04492,48554,71648.0,0.93
af5e0793-84e3-4549-a675-e07010dd909f,P04493,35606,88009.0,0.75
569d0735-551f-496b-b66d-4ea63a587c1d,P04494,31074,63314.0,0.52
8d0bea02-4122-4aa1-a3fa-0ef63f22ed2e,P04495,38468,,0.77
bf983fae-5be0-4aa5-a1d3-0059fa5371cc,P04496,14198,,0.52
a0206cee-18c4-458c-a390-f29005b19614,P04497,35386,70823.0,0.79
61456696-799e-4369-a0ae-e4a81e8d4240,P04498,15231,84697.0,0.82
37b4b808-e307-4401-ba95-9a56c6225df8,P04499,33186,78344.0,0.61
89897d1b-cc4f-4d23-ac99-dfd6fe03205e,P04500,28846,37052.0,0.53
f9a2ba8f-f005-4209-9ba5-deb6c682f03e,P04501,49773,,0.62
e0e5f7d5-8f8a-47a2-be7d-4ce014b9a29b,P04502,36218,,0.73
940881fb-2661-4702-bcc1-309a822c1625,P04503,43671,99701.0,0.84
46a2543c-d7c7-41dc-9377-5e0422abdb2c,P04504,26238,,1.0
4c7c3fc6-e45e-49c8-8769-f9dc01507a41,P04505,41807,,0.9
6b253dba-99cb-4682-8fdd-40d860fc0ad5,P04506,46012,43139.0,0.67
2a64dd51-15cb-4c03-93a5-4237b77b1d09,P04507,26464,12548.0,0.77
82c0e2bb-5441-4d98-aae4-08b1aff5dc58,P04508,46901,32395.0,0.75
a7deb495-edfb-4343-a2c7-e426eaad7d37,P04509,16897,12829.0,0.76
bc307cf6-d2fe-48fb-8ced-864cbcf5fd24,P04510,17274,,0.58
531d925d-93b2-41e6-8baa-8387875e23f6,P04511,42134,,0.57
3e81c9c8-e441-453f-aac1-77db1d3ea0cc,P04512,30232,,0.58
b23c389c-0a5e-4b08-9de4-dd27a9d5626c,P04513,37648,11985.0,0.64
21012e4e-3ae1-4cc9-bc5f-2e31e444be46,P04514,45820,73607.0,0.52
f84fac6e-abb5-4185-a8f4-57ebe2b06eb3,P04515,10550,55361.0,0.81
2b8c239f-698c-498d-80ef-01a1804a9902,P04516,10521,,0.95
1c0d29dd-861f-4cc6-8433-c12187b0da90,P04517,13832,4028.0,0.91
9f8b3aec-44d7-4661-93f6-a9944d97a872,P04518,35555,63461.0,0.59
41604bf1-a52f-432e-b302-07067822f5ec,P04519,27186,17008.0,0.6
6c25274b-0a93-4fdd-a39f-a69b4049377a,P04520,22849,,0.89
a29d1bfe-042a-4222-a7fe-39fcc1028777,P04521,12645,97028.0,0.83
b9e39bfd-b4ac-4a5a-8638-b223e7fd1ee0,P04522,27561,13541.0,0.95
9af99f60-3ff1-42e8-a934-ff105f85316f,P04523,30255,,0.88
5b4e90c8-cd5f-4dac-8654-4101e0e4bcfd,P04524,44862,81307.0,0.98
b553450d-1cff-450c-9d62-7b4171476489,P04525,8687,87400.0,0.57
68b6073b-3031-46b6-908e-a2ff4ac577e5,P04526,8423,94410.0,0.67
47716189-9493-4e2d-b4ba-fed2f47fb574,P04527,4287,,0.87
2d294169-d371-4301-baf2-bba36ddf290c,P04528,47679,82992.0,0.78
063b2915-db22-43aa-a72a-ba6a84f01432,P04529,11002,33536.0,0.69
43992f97-8355-4de4-835a-41996284588e,P04530,46898,57872.0,0.71
06b6e7f5-2435-401e-956e-51940bd3f9c3,P04531,25189,31718.0,0.57
83304fe4-5340-429f-ae75-9538be9a3bf9,P04532,30136,,0.52
a5cee981-64a9-42bd-821b-5e34902962e1,P04533,34716,40484.0,0.61
e3a7f3c6-3513-469a-9f3d-82296fd022eb,P04534,47289,19562.0,0.54
da50a090-da84-4a7d-87ab-913097b47162,P04535,37007,,0.54
9418f386-2011-4714-bef9-ad84a3ad4bf3,P04536,26437,60800.0,0.59
9d55c5ae-2d62-4493-9083-83cb238c37dd,P04537,16242,61078.0,0.65
51df2ce8-0671-4064-a826-91e84ebb76aa,P04538,9913,,0.51
5dfb5bc1-d1a3-4e0e-9e5e-ee6bc2b8ad7f,P04539,43291,56307.0,0.6
ee37fa98-015f-4c3a-bb85-08e0567219b9,P04540,18552,56989.0,0.56
7ae33465-86a7-492f-b643-313ddc3e202e,P04541,15238,,0.59
de4886af-8dc1-472f-b359-aa12e0b2b67e,P04542,12652,45822.0,0.8
f2392289-999c-46aa-8e94-dd0095158d7f,P04543,25917,,0.91
cb52ec5a-a8e6-4683-9900-f4df2e04a3e0,P04544,10393,,0.83
74ffe8e8-6810-498b-a76a-7f27ee066a25,P04545,25951,60552.0,0.81
1561c26b-eac8-4b36-9a65-a7fd635e64b0,P04546,12407,,0.83
22b53ef8-54b0-448d-89f3-221c47766f2d,P04547,46905,82477.0,0.79
db0fb328-1f7a-417b-a7e6-401496c5f059,P04548,41093,3835.0,0.71
38cf549f-27f2-435c-b403-6371731e0b85,P04549,28422,71207.0,0.85
7ad54295-66dc-453f-a1bf-e8a18ba51311,P04550,47200,,0.57
32945a26-e1e0-4e0f-85cf-332aeeaf3afd,P04551,22692,37101.0,0.54
c5d1ad10-2d1c-48e1-92ab-cc3c058e695f,P04552,32555,12194.0,0.59
bd247ced-211f-433f-ba05-b0a1e3333e83,P04553,10449,21230.0,0.53
dc8f26e0-40a6-4d10-8dde-b52b38106112,P04554,16200,,0.75
7738d2c9-6db0-496e-a0fd-bb980c8457cd,P04555,12424,,0.56
a9de9aae-ab43-48e0-9300-07ebd5a2b7c6,P04556,4857,26918.0,0.86
d346fc1e-a721-488b-b424-67f37075e862,P04557,46271,41746.0,0.59
c27cfa65-605b-4ae6-8672-0df86ad525ec,P04558,16606,,0.63
542016cc-a17b-4b32-a0c4-fbfe24d88493,P04559,46761,63531.0,0.53
568b864b-6391-48e8-a15f-24db4a56b094,P04560,1072,,0.71
46bc4073-1113-496a-aef9-616bcb445062,P04561,45616,38246.0,0.51
70b72632-c981-4543-ada6-bec6df9e9f17,P04562,26527,56145.0,0.96
0d9c72e2-bfaf-4267-b848-f89f05d3daeb,P04563,26884,28821.0,0.65
cf99348b-3df1-43ee-ae92-c8a65fdbca1a,P04564,44842,14388.0,0.72
fa5ceedc-7cba-40cf-aacc-d19f2e7b7653,P04565,36006,48557.0,0.81
949370d2-6ce9-4e7f-959c-7e095194bbb3,P04566,23781,,0.75
928de844-988f-4388-b320-e1224eccc1de,P04567,22090,88809.0,0.53
4b7195e6-eaa9-40cd-a074-6e9465ab01eb,P04568,10859,46236.0,0.63
acb54091-a2e2-4dd1-8700-a4a35045963f,P04569,37730,34654.0,0.65
b17729fc-2a92-452a-aee9-e835ba24fd97,P04570,8609,16152.0,1.0
4d9c4e9a-bfd6-4867-a0b0-189416013ef3,P04571,25200,,0.99
34a79696-4a72-4b6b-b445-b872d28f6582,P04572,34225,24386.0,0.9
da0ef59e-dcf0-4da1-8b78-906a7a3268b2,P04573,24241,,0.76
466ecbd9-a569-4d3d-bf6b-db0ab17fadf2,P04574,42941,,0.79
00da4ee4-1f8b-49a5-989f-4d9334f1a03a,P04575,5305,79084.0,0.6
6419ba22-2416-4947-893a-9f68bf565cdd,P04576,5621,82896.0,0.9
26f2aa4a-780c-4625-a248-b40179912cd0,P04577,42971,81629.0,0.72
0f728039-dba3-42e9-8ad9-da3bc71c1c7a,P04578,5480,37849.0,0.93
5cd4164e-b496-4ca1-9026-0cfa8c29a238,P04579,1747,56516.0,0.56
c06031bd-e19c-46dc-bd3d-759da5d77db6,P04580,28752,96225.0,0.95
acb9054b-15df-4049-9742-ab427596cd42,P04581,9383,,0.65
fbbb6c1a-d9ee-490c-8c2f-f453409c814b,P04582,27635,87676.0,0.76
f9b9b32b-7b35-4b2f-a38a-a7d8fa25d045,P04583,38415,,0.61
d6f8dc13-ba82-4c65-bfe0-36bc0cfeb092,P04584,12774,,0.93
d621db94-c936-48e0-9087-1df52e935b5c,P04585,35881,,0.75
3d645946-bfbe-43cf-8645-537e3ed71acf,P04586,2580,,0.86
45c2e751-8fa9-41df-967d-210b5cdb8073,P04587,21666,3887.0,0.51
92d032e4-b9d0-42d1-af0f-96de09573804,P04588,35181,56053.0,0.84
17c9834e-6ce7-477a-b79d-1ad1cf1dc4e2,P04589,34822,75421.0,0.55
9ef6a89b-b0f6-414c-bfb4-1e3cccc2d41a,P04590,24523,96863.0,0.59
70a4eee8-39f9-4646-ba7d-f3512c2bc51a,P04591,32452,24346.0,0.55
1c765a92-695b-45e0-bdf1-6c404ea6f400,P04592,17874,,0.66
e0c2bf77-629f-487f-9ede-c9cd70c338cf,P04593,28807,9262.0,0.66
901965ca-4ec3-4ebf-ae59-1b1f4c861510,P04594,4098,52590.0,0.63
cbe91cac-c316-42dd-b938-ca2078c8d176,P04595,4341,92958.0,0.97
341076d7-cd8c-4f69-92a1-c14f4024f558,P04596,12544,62227.0,0.88
68eaf0cd-3a55-4ba6-87a6-5fa666c03735,P04597,16319,33563.0,0.95
7f508fce-3aea-411f-b066-b3ab968df178,P04598,10072,,0.56
0ba4fcb8-882a-4e46-b6fd-89513f7405ad,P04599,30022,,0.67
71af8d84-248c-459b-98f0-254be128c6cb,P04600,27845,10639.0,0.58
23b93b09-4bd5-4200-9ef0-f51cdccf7e5f,P04601,42593,,0.69
5ad529b0-d664-4e95-8205-2c7d7ccf7d52,P04602,33911,32653.0,0.89
738317ef-3bdc-4ae1-8bb5-be85bd8494cc,P04603,49214,40806.0,0.84
cd590368-4f3b-4be4-ac62-a6fe826c1220,P04604,1418,,0.95
447d3bcf-a7e7-430d-b96e-30131ee9f243,P04605,37714,12922.0,0.99
35087705-5d5b-4690-9888-33e52fc3ef9d,P04606,23716,66772.0,0.59
20b22249-4761-4229-97f1-208c0a98f653,P04607,18602,76180.0,0.93
40496c27-7dbf-4f2a-9e64-f58ea0847d53,P04608,35843,14560.0,0.56
98424449-37cc-4459-86d5-7f1afeb8d5dc,P04609,34885,93256.0,0.93
404402dc-1789-47de-a4c2-eb08dfda539f,P04610,44926,,0.52
c0a1bb93-7a65-4e5b-ba01-b2eef8dacaa8,P04611,3980,95283.0,0.54
aa32da4f-8e70-4d8c-9b5c-730bf1cb2d11,P04612,7106,71705.0,0.74
673e4b7d-211b-4378-8834-1c22d107633a,P04613,5753,80778.0,0.52
cbf97190-f6b3-4ba8-9c79-4d6ef9dcf5a0,P04614,32281,6390.0,0.73
44ac4c97-0e4b-4ab7-bdf7-0ceaed5ed537,P04615,12675,82032.0,0.55
da1b76be-2448-47d4-84c1-f2f022cb3d61,P04616,34978,,0.55
3eecb90a-6845-438c-8542-6b61b86f77fc,P04617,25434,67133.0,0.53
8205aa86-21c7-41e2-9143-3aceabc5ecb7,P04618,6776,12180.0,0.86
6874dbbe-5a06-4aab-804c-f738fcd0430c,P04619,11878,50590.0,0.64
4a5f94f7-3f31-432b-9f56-49d1cc1b96e2,P04620,16155,42868.0,0.9
ff90fd95-7095-4160-a162-b6aa5d5a4bf8,P04621,34535,55388.0,0.61
806115e3-0054-45f5-8146-b54bb10ebac5,P04622,25952,,0.84
1b4a2681-9658-4f25-9b05-cb9605aa2306,P04623,24336,12529.0,0.87
d4cc4ff8-a9ac-4a1c-bcea-74958be5539a,P04624,38733,,0.62
b5309abe-e31d-45f0-8c64-e9512c3101da,P04625,22103,,0.72
62954c6d-bfa1-4a0c-badf-d95724c7c4aa,P04626,12423,,0.92
f427136f-e114-4e9e-a186-a44487fa72ab,P04627,47508,23570.0,0.67
ca2fb8c5-a2a4-4c0c-995d-4389235fc7b2,P04628,18949,,0.81
b59e62c3-b668-456c-91da-e135b49fce36,P04629,41502,2759.0,0.9
96b98b9b-c708-4898-bc39-0ad088d11f5a,P04630,38953,78444.0,0.64
95b465a8-f02e-4b80-ab10-5b5122bda806,P04631,33092,,0.53
262c116f-e350-4a47-9ae7-e51453ae608b,P04632,12405,,0.67
cb1bf304-6639-4df7-ba2b-2819cf16f4bd,P04633,15858,7012.0,0.69
597f6518-944d-4947-ab10-e3e7e2682431,P04634,15849,,0.7
3bb55b3d-46c7-4dad-b6ec-e8a11a9fa5e0,P04635,15848,3087.0,0.85
0345e98a-5636-432a-8a12-1c1eb5bb94b8,P04636,19740,,0.82
5ac02749-f494-4141-8b27-b656209c6f12,P04637,3797,,0.63
e98e30b7-19bb-486d-9e25-374a104232d8,P04638,32737,,0.85
a51bd9d8-a1af-4827-9522-834093b27248,P04639,19405,24981.0,0.53
92f6432a-4df0-4231-aaa2-2db77e57f47f,P04640,35378,,0.68
7ca98ee6-f3b1-4cc0-8947-92643fd2e023,P04641,35388,54961.0,0.58
f2675a6c-28cb-44f0-89b7-4cd78e6fb6a1,P04642,21592,,0.52
77a48660-c23e-4f2f-91f8-02cc189c90d3,P04643,24533,11941.0,0.89
28e18ae6-fcf5-4512-bd03-6ab40132cf00,P04644,25878,2422.0,0.67
58dff2fa-1675-4665-aec9-c53fd3765255,P04645,11350,64786.0,0.85
0a85de55-422a-418e-82fb-9125a57b3c90,P04646,30111,,0.52
7d582b25-b82e-4c6b-99cd-30fea0cf86ec,P04647,33909,49749.0,0.95
48bb8475-0a98-4c32-ab38-d15928683da9,P04648,39472,,0.76
cad4c8cd-3d6a-4d3d-9b18-ee302fdc3dbe,P04649,16503,94916.0,0.86
57dfb0b3-3931-41d9-8348-eb9a9ae7f263,P04650,8446,,0.59
ec72317e-18c6-411a-b357-0ef4e6503fbc,P04651,20613,5797.0,0.84
ab134171-07b0-4064-a168-655977276e82,P04652,37819,92322.0,0.89
f1842eac-996d-4e8c-8af8-0059406c35e0,P04653,18409,,0.5
5e706057-da08-4d9a-a320-7318c41f317e,P04654,2914,65302.0,0.72
607fd6db-0e10-49a3-a226-6f30afff6f7b,P04655,26977,,0.74
49d877df-d6b0-4d5c-a153-b20887184888,P04656,20268,35418.0,0.6
74dcd34a-39d0-489c-9452-a85942b69a35,P04657,40837,,0.8
a6a1b163-2ce1-40d1-829c-aee48f79ef23,P04658,33216,33734.0,0.8
e9c269c1-247b-4c1c-8317-b294cba50e96,P04659,34024,31471.0,0.92
0fc04a47-e037-4e19-ad64-26206046e32e,P04660,43912,40006.0,0.61
98d03bd4-5ec2-4326-8ef1-a3707dfcf77c,P04661,27598,39068.0,0.69
f2ad0e62-e25c-4f6a-9328-67d9888d1def,P04662,33094,,0.9
1a8237c2-504d-42eb-88b7-03d9102ce939,P04663,30448,,0.68
84bb9a63-fa50-4eef-9d6f-92317537ea66,P04664,1905,62018.0,0.83
a2353fbd-1383-4dfe-b9e8-d86a375133d7,P04665,7394,65992.0,0.73
1666b595-5436-4306-bae6-81a0af929190,P04666,20379,25594.0,0.68
54217485-8b30-45ef-941c-6f7dc43f6e25,P04667,14739,59759.0,0.53
8f309745-ea66-4105-8ec1-764002b7852c,P04668,10178,88217.0,0.95
d87c5a92-4833-42a3-a8c2-cd5d10d9e2a2,P04669,41394,97812.0,0.66
3ade86a4-09eb-480d-b742-4726ef459bfe,P04670,8299,34119.0,0.66
b3a9a0d0-8e9b-4c6c-aece-ec78a42fc004,P04671,14768,99713.0,0.74
52ed84ba-3ce0-4db0-b621-b989209de8a5,P04672,4292,,0.7
12894e86-681d-4d79-8cf0-5e2dcf07c570,P04673,27301,54126.0,0.81
4a9a7204-3f41-4d9f-8f31-b0f5c7010319,P04674,18568,78896.0,0.52
10a66d3f-3740-4943-945e-99d4abfd4137,P04675,19179,,0.93
635c00ac-934c-4c70-9bc1-d0ea45f01cc9,P04676,15737,71938.0,0.53
d2d07873-3a6b-4c3d-9c4a-796f295d44ba,P04677,21612,11061.0,0.68
d5a5f7b3-e070-4537-af7d-0ba755cd367f,P04678,29688,,0.78
b41b9027-6bd7-4d03-892a-cfe4ae01f585,P04679,38083,13225.0,0.99
904f8130-032b-4614-b168-3768fc1f93fb,P04680,7910,66908.0,0.84
224a71e0-a635-4d38-a94d-38a87d0f5ed1,P04681,37265,,0.68
ea1a44ba-0cc5-4bbd-b646-07e1ddde7f11,P04682,5549,69104.0,0.58
1123596e-2715-449c-8399-a580fdb0bdb9,P04683,38582,39204.0,0.53
0841cb95-4782-4b52-bff4-f103a79aac7c,P04684,8038,,0.6
1cd3bf99-113a-4cf4-a8b0-9d35642c7695,P04685,8608,,0.81
a635f8fc-2e70-4ee9-bebd-2beccc264b99,P04686,42892,17403.0,0.69
cfbf054d-5c15-4d89-a50b-5cf334d7c3e5,P04687,6619,20000.0,0.85
62a6ea08-3009-4746-9708-baff8b2cdf8b,P04688,18825,,0.74
6e506ccb-7deb-4b77-8b8e-cd3e24c33161,P04689,14711,56550.0,0.94
880cb8d7-6ac0-4e6b-b8f1-3779d09cc43c,P04690,12993,2936.0,0.59
43134689-3ab8-4578-8e9b-a554e40d9d07,P04691,44615,,0.86
53f49b64-c71d-490a-852a-b16afba7ab09,P04692,13940,15387.0,0.93
1a742abc-7031-43e8-b108-ad8dc138f4cd,P04693,28056,55238.0,0.74
940e1668-7ebd-422b-b71a-90b7de4fc50e,P04694,7107,78934.0,0.89
f360b666-d2ea-4b3e-b72e-cf43836709ba,P04695,36298,51872.0,0.9
3696b120-4f14-4015-b04f-2b3dfa1bc234,P04696,33251,50565.0,0.55
