Metric ID,Project ID,Compliance Score,Transparency Score,Governance Rating
a289db99-6f6a-440e-9a75-a1fe64cde917,P06240,0.71,0.71,A
452e00e8-d248-4162-af0e-bc730b19410b,P06241,0.94,0.73,B+
81b5ddc9-f848-4ef0-8c28-902c51b554fb,P06242,0.91,0.84,A+
a261ac1b-418a-4ee0-a1d3-a55a9b1ba730,P06243,0.86,0.77,B
b122da35-84ae-48f3-94c9-1bb70398b780,P06244,0.86,0.73,A
0ab3403f-7f15-4ea8-9088-81bec51eaddd,P06245,0.91,0.95,A
9f5815e7-b082-4df0-b17c-f5a59f8339b8,P06246,0.84,0.83,A
0e50cce4-e575-48df-aa75-dda58e11846a,P06247,0.7,0.77,B+
b301ea42-d016-4b41-8083-726cc4762990,P06248,0.84,0.7,A+
a1696920-f99f-4414-b406-df537953012e,P06249,0.76,0.76,A
454c5e65-f48a-4ba4-a196-0267e0c90fa1,P06250,0.88,0.94,C
716f9f2e-373f-472e-b825-4b06d0b4a704,P06251,0.88,0.88,A+
5d91df2f-0dca-4fe3-8fe8-1207e5b51817,P06252,0.76,0.83,B+
be8b8e97-df28-4b09-bf36-8485769a0d9b,P06253,0.88,0.95,B+
042d1deb-a674-4681-99ae-f5a851634715,P06254,0.87,0.87,C
16347238-e8b2-409c-a7b7-4f64affa28e5,P06255,0.85,0.95,B+
20ffbdd3-68dc-4ea1-ae9c-ed7ff414375c,P06256,0.8,0.83,B
a19efc34-0bcc-4888-b8bf-48eafb9da4e0,P06257,0.9,0.93,C
c55ef3d8-6f52-4391-a10b-95a6b8722618,P06258,0.72,0.9,C
49066ab3-1efc-4744-b169-d6eaf05c33ed,P06259,0.91,0.72,B+
072bca23-ccfe-4aaf-976e-83c670c0181a,P06260,0.93,0.73,B+
472af7f7-e1e9-4b92-9927-c791d654eb6a,P06261,0.8,0.86,C
58414560-a6c9-44df-8569-d08f86331f74,P06262,0.76,0.71,C
261d5a27-4065-4771-88c0-c0b61abc3177,P06263,0.89,0.76,B+
bd04f375-41d5-4018-84ef-2f373f0b9151,P06264,0.82,0.77,B
a21bd114-4354-45c7-b3b5-dd5a62b9a745,P06265,0.71,0.79,B+
608922cf-b0e7-4829-a272-c9f2b76e1826,P06266,0.75,0.8,C
4e29cab9-892e-4648-8f16-eaa5eeae5b3b,P06267,0.81,0.83,A+
c94fdd5c-1357-48d6-8e99-4aa3775a43ec,P06268,0.87,0.84,C
33fd54e5-4a8a-4a33-883d-0a860383e951,P06269,0.83,0.89,B+
da35ece5-8e9d-4ff2-8849-168a14cd4f2f,P06270,0.72,0.84,B+
0f7589b8-6632-4f7c-873f-c109fec4bf1e,P06271,0.79,0.85,A
ded3b1b8-caf7-4749-919b-a061cee1a561,P06272,0.91,0.92,C
8f2188be-70ec-459b-80f8-dad0f3b2fcf4,P06273,0.7,0.83,B+
8c001e92-d6dc-4fb6-805b-40468fad3d49,P06274,0.93,0.84,B
7c9cedce-8ec7-481d-a707-4b9c4acfb808,P06275,0.77,0.82,B+
76c8e88f-f3bb-42c2-9fe8-2af0cf56324d,P06276,0.77,0.74,C
e811ce7a-ba2c-4571-83ed-359943642ce1,P06277,0.73,0.8,B+
efb1193a-e42b-4898-9c07-f5016f7e6018,P06278,0.71,0.76,A+
b4d542ed-9b4a-4f45-9d07-feae91ed6d0a,P06279,0.72,0.77,B+
354159b1-5383-41be-b4bb-743f41b84693,P06280,0.76,0.84,B
96dd3310-7cd8-427e-b6ab-9212e362aa61,P06281,0.94,0.75,A+
c6f2eb73-02dd-4944-bcee-e40c6779048f,P06282,0.87,0.76,A+
21b978bf-0319-4048-aee7-2086a5e209f7,P06283,0.8,0.91,C
c669bd03-157b-4dab-87bc-32c7a96b44a5,P06284,0.82,0.83,A
87b4ce3b-173f-4a19-ac62-f7d8479d8a21,P06285,0.88,0.83,B+
b2d06f42-32c3-43f8-8c5c-9a3990c23175,P06286,0.94,0.79,C
66901040-6c8f-478f-9ddf-926c201b2810,P06287,0.82,0.77,A+
de789c65-175f-4039-a69a-37632d006ae2,P06288,0.82,0.78,A
b166c53e-c037-440e-879c-668d5b1b6fe4,P06289,0.75,0.7,C
14f3d28c-6dbb-494f-a98b-1780761bcc88,P06290,0.91,0.88,B+
220e7db0-4e2c-4d52-a01f-87a0fa6a7366,P06291,0.85,0.72,B+
0ada9a8f-1225-4176-8ada-c1cdc504b0f7,P06292,0.93,0.74,B
852e46be-6037-499f-90ed-73e747d7ef70,P06293,0.79,0.84,B
860ebc19-33a3-4cf7-888d-61702c2c30ec,P06294,0.72,0.89,A
f06af9d5-ac2c-489f-ad08-b976169d5da9,P06295,0.82,0.74,C
9b79edac-e2fc-422a-b588-48af55bcbe75,P06296,0.78,0.7,C
3d045ad8-ddf7-4823-bcf1-6bac6ea528b8,P06297,0.83,0.72,A
d53cc555-6848-42c1-91f1-800f311f5d31,P06298,0.81,0.92,C
fb1d58c1-2ba4-424d-b23e-7af6ae81ee29,P06299,0.91,0.87,C
7c43cad7-f89d-4ca6-a4c1-bcf9a5a6f9ec,P06300,0.9,0.7,A+
3144bbee-860b-431a-899c-83593d549bc5,P06301,0.74,0.81,A
f897b844-57c3-4de2-aa6a-b7076a5e61a3,P06302,0.9,0.84,A+
ae3e522c-b4ce-41ff-aed7-7272b51bd46c,P06303,0.76,0.94,B
b54eee6a-67ee-4eef-b5b4-863a591d9a94,P06304,0.77,0.74,A
4d29dafe-8426-42a7-81ec-951337909fb5,P06305,0.95,0.82,A+
17ecd048-a71e-4ce3-8705-07a250d6d4da,P06306,0.82,0.78,B
c824adb2-7afb-405f-a460-54cbd3406fa7,P06307,0.8,0.79,C
02f6a368-07b0-4f4b-aa46-5f49f527b83f,P06308,0.88,0.71,A
c1eb0251-c0f0-4170-aa53-7af51cbbe2f4,P06309,0.94,0.88,A+
014f9c69-2afb-4e96-8b0f-0a0292516852,P06310,0.71,0.81,A+
d1acb745-6b88-4afe-9709-983718e1e1e7,P06311,0.83,0.83,A
576d48a8-21fa-4b5d-9728-c6157381e9a8,P06312,0.7,0.95,B
c1fc3fb6-8da6-47b3-9fe7-c4ebafb5db7c,P06313,0.87,0.8,B+
a82b4709-6afd-417a-b640-2f7287b7a68c,P06314,0.77,0.76,C
d255a9a9-6fdf-4f7e-8df3-767b39255043,P06315,0.73,0.83,C
c8e296b4-b63e-4a91-9e5e-74c71aeff5c2,P06316,0.87,0.9,A+
17699bbf-6653-4c98-bb21-9a1318dd7b96,P06317,0.85,0.94,B+
18c2b9d2-b2c7-4146-b30c-5161d666a9b1,P06318,0.78,0.93,A
913bdbb5-6763-41a2-ad33-573c35d161fb,P06319,0.82,0.93,B
2e8999a3-e773-4b3a-a890-701f58f83b2d,P06320,0.76,0.73,A
da8b6e05-8013-4ee1-8913-2505f14158b8,P06321,0.84,0.94,C
43c73d82-96ed-4275-b82a-6ed836afb6d0,P06322,0.85,0.85,A
a127daae-0ddc-406c-83b2-11968b952536,P06323,0.71,0.88,C
8e5dfe26-cca8-4ef0-a02c-2cf6a2c21b7e,P06324,0.72,0.76,C
7f2c371a-40de-4ac8-ad8a-fe32b3e66ec5,P06325,0.87,0.81,C
9a6e12de-ad59-40ba-b656-39a0c16aee2c,P06326,0.84,0.89,B+
9eea1106-ed0e-4e38-931e-19335e58fe44,P06327,0.88,0.74,B
b246ecf4-07fd-409e-a79f-e178858df241,P06328,0.81,0.73,C
2812e51c-e2ef-4410-9973-56fe771cba75,P06329,0.72,0.81,B
40f0db67-7c4f-4d58-87cb-c905d805cbe8,P06330,0.77,0.81,B+
ba2c7f68-95f4-4b78-904a-6d3c58ecdcac,P06331,0.94,0.81,C
0bed6dfe-8ef2-4689-ae15-039ec71eb46c,P06332,0.77,0.88,B
3ed12577-ff3e-4999-99ab-30352461a256,P06333,0.82,0.9,B+
b01e6173-835f-45ab-81c1-b5584910969c,P06334,0.86,0.87,A+
1d28824d-97d3-4299-bfcb-3c586177969d,P06335,0.91,0.71,B+
145ddb7e-7e04-4cfa-a64e-a4e19e3077b5,P06336,0.75,0.88,B
4d9611a1-1093-4643-96fb-6f4dac5aaccc,P06337,0.87,0.86,B
cbdffc15-d4da-4723-96a3-426c37d05574,P06338,0.83,0.79,B+
643fcc5f-b242-4c2d-8d25-3c3a07eba1ea,P06339,0.9,0.91,C
12f942df-7981-40c3-bff9-6fbedd101c9b,P06340,0.75,0.88,B+
944d0bbb-4a8f-4f46-a1b0-9213b823e1d9,P06341,0.86,0.85,B
be8b6738-e369-4658-9fb6-744e8edc2a7c,P06342,0.78,0.75,C
024f21fa-2a62-4b7d-a695-ccb6792d1321,P06343,0.71,0.78,B+
0f06dfc1-45f2-4d64-ad15-4fd95323c471,P06344,0.8,0.78,B
cbbd9f1f-5cdc-4727-a401-f15741e4b44a,P06345,0.72,0.93,C
e5df85ad-9a99-4282-a905-38cf41df428c,P06346,0.71,0.76,B
24dbcf2c-a217-4700-a167-77a912f086cd,P06347,0.76,0.91,C
108b1bef-bda0-4ad1-a112-e87cdae58508,P06348,0.95,0.94,A+
6e638011-17aa-4041-8d61-13c5433bf8b1,P06349,0.77,0.83,B
3289f260-5e5b-4a90-bc66-f8f8dadb22ae,P06350,0.72,0.78,B+
5958422e-b74e-45c3-9225-bb3c547c17f5,P06351,0.93,0.84,A+
256459d1-8908-4af1-ad5c-c60efd8b6a42,P06352,0.75,0.92,C
4006e465-b248-4dc2-90a8-44f0887615c8,P06353,0.83,0.82,C
43fc4a83-cc39-457c-aed8-60c79ece4a2a,P06354,0.74,0.84,B
095fb173-87a2-49fd-8f57-60712ff14916,P06355,0.87,0.94,A
915a8d14-aa11-43e1-a574-35d622ea1cf7,P06356,0.79,0.93,B+
0a0bf9d9-b088-4821-b50b-1599161acddf,P06357,0.83,0.86,A+
d9e45e46-81f9-46c0-8dec-9a32770de15c,P06358,0.71,0.78,B
443ba71d-1e7b-43fb-8a82-f2356ee20eaf,P06359,0.95,0.91,B
ef78bb02-9b12-43fa-96bd-b2cb29d6aef4,P06360,0.72,0.76,B+
cd083e5d-ae98-4306-9dad-00834e0faa91,P06361,0.84,0.78,B+
c6af61ad-d459-4659-a46a-44d6a0aaf3e1,P06362,0.83,0.73,B
3f8ef74a-f554-4ae5-bb21-c3a921518c35,P06363,0.71,0.8,B+
66784531-b6b8-4312-bbab-061b50d637ee,P06364,0.91,0.75,B
4eb48d62-e8e9-4def-8743-54e81cbf6217,P06365,0.72,0.88,B
fe68bb1c-cb58-4742-afd9-22433c60e162,P06366,0.83,0.82,A+
18849f89-d541-41a8-a1f8-f7ffb619e580,P06367,0.95,0.75,A+
857f7439-4583-45e1-bf0b-337212f439cf,P06368,0.79,0.72,A+
7dd348e1-7cd2-4b0e-8ea0-8ffbf9a584cd,P06369,0.83,0.85,A+
2ec932fd-c577-48ec-aa81-07db095f5606,P06370,0.7,0.73,A+
2bff4c88-5e0a-44f8-9106-41f92ef8c9aa,P06371,0.94,0.83,B
2b2fa2f1-93ba-4010-ba95-474daa37c762,P06372,0.83,0.81,B+
2d135491-94f6-492b-85c2-8910c2841858,P06373,0.71,0.81,A+
a21cac9c-6053-4c2f-9242-c053ceae19e4,P06374,0.74,0.94,B+
23b2e145-a9db-4d16-982b-1ddde60c511a,P06375,0.87,0.89,C
02c87375-6e81-460b-be40-9ffbba044bbc,P06376,0.86,0.81,B+
560458eb-5b58-4649-a617-347486756f32,P06377,0.8,0.82,A+
da46e1d8-4e41-48fb-b046-0d6a04cbe681,P06378,0.92,0.79,A+
5e85733d-13e7-453a-bf03-2d7df0915e57,P06379,0.78,0.81,A+
0f380227-340f-41f1-bd0f-f5f43c0ddcf2,P06380,0.94,0.89,A+
df5e7b19-861e-4943-9bb2-057fdd2e66bf,P06381,0.74,0.81,A+
8c4b1702-7227-4646-be7e-394dea903ff5,P06382,0.85,0.87,B+
cad4ba64-aa54-4d73-9224-5e08c7acc01d,P06383,0.7,0.82,B+
420bc672-a6fd-4ef0-bced-7a2543e1216f,P06384,0.8,0.85,A
6ceb0813-5292-49c3-9108-95d137471f6c,P06385,0.76,0.82,C
87ba070b-e6af-460b-9e02-34451661f83d,P06386,0.93,0.9,B+
9be76e66-ec96-4483-adbc-b9f15b864030,P06387,0.77,0.89,B
e5cfbed8-d083-47b1-84e6-683208ac5cc5,P06388,0.73,0.78,B+
7f23e888-4054-4ff2-b30a-21265abe4970,P06389,0.95,0.74,A+
14cc541d-3607-4243-bfcf-34f6bfa0fea6,P06390,0.9,0.82,C
5a6cd958-b680-4180-be27-8cdba16f3c7d,P06391,0.72,0.73,B+
698aa196-71e8-4ad3-8250-a1cac672ab6f,P06392,0.76,0.78,A
edec6a81-a775-4431-9744-5a58fd45b7dd,P06393,0.94,0.77,A
b4594664-ea3b-4ecd-a2d4-30862df4e3a0,P06394,0.89,0.8,B+
990d3e6c-16e0-4049-84e8-94b6d991fe68,P06395,0.7,0.89,B
d3bf5225-68fa-460d-98d1-aeee23600d77,P06396,0.83,0.71,A
89b84bc3-b845-470d-af40-203e6fa0c1ec,P06397,0.86,0.91,A
a78fc691-364a-4488-b14e-c1e86bf6a230,P06398,0.89,0.95,A+
9b9fa858-6b73-4852-9a60-96cbea87b833,P06399,0.78,0.86,C
28558602-f49c-48fd-877c-7926335acb5c,P06400,0.75,0.85,B
1619e4c3-e820-43b5-abfc-e5825e1a14a6,P06401,0.91,0.93,C
30bbfa6d-0b51-4609-9e12-54fe7c6db9ad,P06402,0.75,0.95,C
1c338d37-6b37-40a7-8b2a-d65462eb5a0b,P06403,0.89,0.94,A+
44b7502b-8340-44d8-bcc7-7c1516a667c8,P06404,0.94,0.71,B
32a9b6a4-8e65-4430-b88b-f9adb5855e60,P06405,0.83,0.71,A+
47641a81-d99b-4fa4-8150-c0e2cf618eb8,P06406,0.89,0.76,C
03cffdb2-b485-4add-bf92-418ac96505dc,P06407,0.8,0.75,C
1c754aa7-0d4d-4e8c-aa10-185f80957f5f,P06408,0.73,0.79,A
2ba424ec-5c16-4186-96bb-79dd944563b6,P06409,0.86,0.82,A+
ad97b855-9a98-4ed7-981e-14990ac12bfe,P06410,0.88,0.74,C
0fcbdb5a-14f4-449a-9620-0f76e19a0e4e,P06411,0.8,0.85,B+
2e8da24e-1106-4552-98e9-8fb926f8bf0c,P06412,0.77,0.83,B
8bd89aaf-1b70-4737-bac5-0ac7435f9c59,P06413,0.82,0.72,B+
3881e7a2-f007-4f45-a5d9-17f945e8493a,P06414,0.85,0.86,C
90d09944-f16f-489c-9b57-e307c8607969,P06415,0.72,0.77,C
351fd6ca-3dbf-425a-95d9-fb8f194e82e5,P06416,0.89,0.92,A
bdcc3f02-e857-43f2-bc89-a9b3c01c27ff,P06417,0.92,0.86,B
63135d77-27f0-4ac3-bc17-651eccece420,P06418,0.79,0.71,B+
1f3f163b-5415-4202-a4c3-b58567f082d0,P06419,0.79,0.76,C
b239b107-e053-4b35-851b-55a135090a6f,P06420,0.76,0.89,C
bb77d928-1ab2-45d7-9689-7568303ceb01,P06421,0.94,0.94,C
8de0fda6-62b5-4210-8da8-147d3d216cff,P06422,0.95,0.71,B+
9bbffc16-2a2f-41bf-a239-1184033d7ae2,P06423,0.95,0.9,C
67b7948b-38c7-4b98-b01c-e9a73b590d3e,P06424,0.9,0.94,B
b938298d-d061-4e1e-b0e5-41b0335d124e,P06425,0.87,0.8,B+
19292df0-c322-4c2b-b9b3-84c2e22b557a,P06426,0.92,0.7,C
83d398cc-8387-4011-99c7-e253bc39776e,P06427,0.8,0.8,A+
0b05cecb-5cda-4825-bc8c-dbdce281f49a,P06428,0.74,0.81,C
1aefd904-3996-4bcc-be14-63146c1eed62,P06429,0.79,0.74,B+
79f0acbf-8594-412a-9183-f90f706038e1,P06430,0.79,0.93,C
5811d069-3c2f-43a6-a9c1-0e7fff7cd9aa,P06431,0.76,0.74,C
eb719668-ac50-4ba3-9372-c4c01fa40944,P06432,0.82,0.71,A+
59d80fd0-5498-42c7-bd86-4abcee61097d,P06433,0.85,0.78,B+
14c38a5d-74e2-47ef-bab0-51ee402a67d3,P06434,0.81,0.76,C
af74be46-bbdc-4b72-b418-dd70127d16ce,P06435,0.76,0.74,B
288ea371-7106-483c-b7be-c08a5b853ca7,P06436,0.8,0.76,B
379452b5-12a9-490f-b616-c295ec14a0db,P06437,0.91,0.85,A+
c6a21517-ce14-4bde-b6ef-cd90b221b0c7,P06438,0.95,0.86,B+
85fce2eb-5a32-41cb-86ba-f228aefc8403,P06439,0.94,0.84,C
ffa62328-558d-422a-98bc-a9b5574fce67,P06440,0.85,0.89,B
060d6d1e-515b-472f-9deb-182a59d4f13d,P06441,0.89,0.78,C
d59740bf-6bcb-4966-86f7-39a0475bac26,P06442,0.75,0.89,C
7e302d3a-fba6-4142-b898-961f175fd146,P06443,0.77,0.92,B+
e1644b5e-9202-4e8e-947d-6298545f1850,P06444,0.88,0.93,B+
6b7fb58b-2d8a-43c6-b6ac-e4fc2b7b5fbb,P06445,0.93,0.71,A
20ed8d02-b775-477d-a185-c3959cd83756,P06446,0.86,0.8,C
d36d94a9-4232-45f3-8cc2-8d40fe65431d,P06447,0.92,0.94,B+
3be1e3ec-e259-4205-9d38-d8b62db1e895,P06448,0.71,0.73,C
a8df5c5d-77dc-46d9-b5db-db2aa2a7ccc6,P06449,0.81,0.72,B+
db511b2b-510d-4e00-9092-e7aa521c5274,P06450,0.84,0.93,B
4ecbf31b-2311-4f53-8421-c0bbc45f2a83,P06451,0.76,0.83,B+
b0264e5d-201c-4ebb-875f-a4f4a1381103,P06452,0.72,0.74,B
c2220677-6bf5-400f-b696-bc0467ba4c07,P06453,0.78,0.73,B
931e0047-74a4-4c79-8f49-d0b38bde5116,P06454,0.8,0.74,C
32dfc68b-1b52-4b85-ba07-98a0e5d85555,P06455,0.89,0.93,C
68278ef8-c05c-4845-bbb6-37100e8c8045,P06456,0.87,0.7,A+
308eb9cd-be43-4e9a-a554-50464f86d9b9,P06457,0.81,0.92,A+
f51e6643-02f2-4ad7-b535-78f65e70fe62,P06458,0.71,0.77,A+
7871034a-8574-469c-a1a4-bf5b83d0e2ef,P06459,0.9,0.86,B+
9cac5829-5778-4a4c-933a-62637675614e,P06460,0.92,0.74,B
bee626b8-7164-4fe2-b94b-9e069282278f,P06461,0.85,0.79,C
62180268-2c5f-43da-a838-960d7a456d4c,P06462,0.87,0.86,B+
8737ec2e-7d05-4cec-b4e5-22004467c698,P06463,0.92,0.73,A+
d08cc9dd-c4c6-44a2-99ab-10cb5825d375,P06464,0.74,0.76,B
f18238ce-5642-48f0-9257-249eaf0b9e77,P06465,0.81,0.75,B+
6fb85e23-b094-4ce8-9bb8-1a3a6005fccb,P06466,0.77,0.79,B+
b437a4ff-b429-4017-898e-0f8c8d04dafa,P06467,0.82,0.92,C
de7fb5dd-26b3-41f0-9122-8253d10d2c6f,P06468,0.81,0.7,A+
563b2677-8003-4b7b-9693-d6e208e1f90c,P06469,0.85,0.79,A
82558563-a912-483e-b328-4c58956512a1,P06470,0.73,0.91,A+
7883734e-730c-4c66-8aab-3ff77ec09a87,P06471,0.81,0.8,B+
9f3836bd-8740-4863-b861-e6016d455547,P06472,0.72,0.9,B+
24eb8368-35a8-421f-8cd8-f843a052a9da,P06473,0.94,0.79,B
a75570e2-49e9-4d82-960c-6b56d4536e3e,P06474,0.79,0.8,A+
6a812459-34eb-456a-be9b-645b825de7a2,P06475,0.73,0.76,A
3f2d7bc0-5b6e-4a18-b576-593504fd77fb,P06476,0.77,0.92,A
8ffb1ec7-0a72-4e6c-bef8-1014fd8a83b3,P06477,0.82,0.72,B
bccaba42-0d9f-4581-98ce-bf8cabe44a39,P06478,0.92,0.8,B
dba42724-33eb-4827-b6e3-0f574d2b7a4d,P06479,0.9,0.8,B+
316eb74d-286a-4d9e-b16a-f95e298d6199,P06480,0.8,0.83,A
c904570c-2e88-4255-b443-6fe3ca27d402,P06481,0.8,0.7,A
c4a383b5-85d0-419c-9876-9cce7ba7e35e,P06482,0.75,0.91,B
2767780a-aea8-42bd-89e8-b30166d6ecab,P06483,0.91,0.77,A
253f8f22-0607-432d-b82b-427486d6c32b,P06484,0.9,0.91,A
0612f9e4-a457-4af5-a15f-aa1d7b00b67b,P06485,0.83,0.92,C
4106bf2e-c607-496a-9088-687168133616,P06486,0.71,0.93,A
6f56bf9b-6162-4870-b592-4ee5be9e12d1,P06487,0.82,0.76,A+
f9da57ea-9e33-4284-8d62-c29aa7e24280,P06488,0.82,0.81,B+
5f9995ad-42ce-46c3-9254-a1ffacd6e136,P06489,0.83,0.88,A
eee3c9a0-2f64-48bb-82bc-afc61415ef0b,P06490,0.7,0.84,A
e75c1894-5019-41f2-9696-66404f46bde1,P06491,0.71,0.89,C
7047ad23-d3a5-4602-ac79-10defde3fad7,P06492,0.94,0.75,C
dc4ab377-2601-4ab3-ac1b-aa29ccc543da,P06493,0.83,0.76,C
7ce4abc3-938e-48e0-b0bf-cef754ee0ce5,P06494,0.9,0.87,A+
76817ed9-baf0-49b6-94b6-0702acd3ce52,P06495,0.88,0.81,C
c9e35a09-fdef-4928-a673-3b777f132387,P06496,0.81,0.91,A
604ee962-857d-47c8-8769-a0a399f3fc1d,P06497,0.86,0.89,B
47d4a1dc-2f62-439a-908e-a9daffaac256,P06498,0.72,0.94,B+
02eb4df7-bf5a-4c3f-a8a6-48e922a1e986,P06499,0.81,0.83,C
78b2a736-36e6-4895-ad87-7f1cb5876ede,P06500,0.91,0.77,B+
7fc5b9cd-d700-42ab-a9c6-4c2167362cec,P06501,0.86,0.76,B
dafcff45-e5ef-4c6a-b4cd-0dbcc398554f,P06502,0.9,0.91,A+
8c79b6a8-424f-4be2-b3b8-d419fda5f3c9,P06503,0.92,0.75,B
a4c903f3-5d7a-40fc-97f0-63a3de1a52cb,P06504,0.8,0.75,A+
ab65750d-f058-4654-a685-d33b4d483899,P06505,0.75,0.9,B
7473a40d-8c56-455e-ac62-99207040630a,P06506,0.77,0.84,A+
b3c308a8-1249-47d8-b332-7969ad1560a0,P06507,0.85,0.73,C
4994ed31-3031-4687-993b-fef3f272922b,P06508,0.83,0.72,A+
44d0c9ae-a3a2-4c1a-ae77-a25085d2ca90,P06509,0.95,0.8,A
4943eeac-d252-44a3-bc57-9a632ed1a9c2,P06510,0.75,0.88,A+
d10ff91c-48a6-4f29-8949-0a8090b9e407,P06511,0.86,0.8,A+
d065f745-6bd7-4683-8903-47311d022963,P06512,0.79,0.76,B
1be694d4-d380-4738-b1ea-64c785d25730,P06513,0.94,0.72,A+
9645edd1-dc8c-453d-85ca-cc918eedbe98,P06514,0.92,0.82,B+
50aa2b10-d509-4009-8dbe-927304371dfe,P06515,0.81,0.83,B+
37d7a9f1-8b89-40e0-863c-7c03556709e9,P06516,0.71,0.87,A+
bc9a16e6-5481-41ff-bc2e-92f0fefab070,P06517,0.72,0.91,B
0ae0093d-a7e0-4824-89db-070807f9ede7,P06518,0.9,0.76,C
22506bf5-ab42-4032-8dce-633e127f75b6,P06519,0.7,0.93,A
65bb5710-ef88-4382-a5ca-517acc22e9c6,P06520,0.8,0.82,A+
82e54b29-1190-436a-b7ab-947155d70b51,P06521,0.75,0.9,B
50e391a3-bad6-4cdc-bc6c-a188bb025b42,P06522,0.95,0.94,B
5ac96d5d-b476-431c-a6c1-e618f1333e14,P06523,0.72,0.76,A
82ef7846-0870-4d60-bbf8-6c493404cccb,P06524,0.88,0.82,C
1caee4da-2022-4ec7-aa7d-797e529ae0f7,P06525,0.79,0.9,C
6a3c04f6-653c-4e95-980a-2fb08971861e,P06526,0.81,0.81,B+
ad4e33d8-a99b-4ff3-9d9b-0d4d3adfd1c7,P06527,0.77,0.79,A
d3bdc320-c9a4-4c60-9234-2a71f8f2dc67,P06528,0.91,0.79,C
7a1509fa-dea3-4318-aaec-c6310eb541b5,P06529,0.81,0.84,B+
a5ff6ac5-ff1c-4af4-9672-7b0ccae13110,P06530,0.79,0.94,B+
fb4b90b9-386c-4ce8-ac30-0e9b5c09e506,P06531,0.75,0.77,A+
151059a0-ce07-497f-8ede-a5d3eca3f4cd,P06532,0.84,0.88,C
0d949c76-0d4e-4ca9-a5a1-2e8fda6c1761,P06533,0.82,0.76,A+
70a665c7-a2e3-4101-8cca-e72cf9794f78,P06534,0.73,0.8,A
a76a4832-6863-4df6-8966-bdf210bf4f04,P06535,0.75,0.94,B
9c4c4bd7-5bfb-415b-8669-c3771cbb667f,P06536,0.7,0.87,B
622a4a4a-e394-4c8f-810d-576c2eb3d789,P06537,0.7,0.78,B+
544faaf3-9482-4762-bde0-d267b10e198a,P06538,0.78,0.83,C
576cd127-38a2-44ec-b7bd-971ea59320c9,P06539,0.94,0.89,B
ca2c4b6c-df84-4e3c-948f-c782aaaccaf5,P06540,0.93,0.84,A+
8ed3a327-007d-4d94-be0d-f6166e9904c0,P06541,0.9,0.85,B+
ef21e282-c920-440b-9424-345569c5d2ad,P06542,0.94,0.85,C
8aadbe2f-92b7-45b2-aa99-4c0ea4f84de7,P06543,0.7,0.85,A
abf5a145-ccd5-4e56-997a-e4fde5ed2c06,P06544,0.79,0.91,A+
d1d7228c-2a55-45e9-b526-6d21d754ded5,P06545,0.78,0.75,A
1d602c5d-f1f5-4dd2-b5a1-d8e122b01dd5,P06546,0.94,0.79,B
4123b4cf-1c46-4909-9345-0068dea50a13,P06547,0.71,0.86,C
9827bba0-eb57-4ae8-8d1a-ecc9b12b69a8,P06548,0.83,0.83,A+
f558241e-e88d-4e94-b32a-c2be0e8c59bc,P06549,0.77,0.9,C
550fed07-31af-44c8-88a5-263b747ff969,P06550,0.85,0.8,C
0a92c2c9-4b0c-4189-95c1-14e6f561778d,P06551,0.72,0.89,B+
971043cf-368c-4a75-95a5-c6280d0529ed,P06552,0.83,0.75,A+
6fbe8f38-2872-4a8b-8b88-a9b03d2bcc77,P06553,0.83,0.78,C
b74e547c-7a90-4cf9-83ed-99fff7a09cb5,P06554,0.85,0.73,B
27a1be21-e737-4ac1-912d-5a4063d47d4c,P06555,0.91,0.74,A+
b5aebff0-3407-4e72-b05a-fb2533140965,P06556,0.9,0.89,C
4a705ad0-8c9d-4092-a1f9-9a98f5508986,P06557,0.84,0.79,B+
f7cf5864-b88b-41fe-b53f-6c9ec26aadb2,P06558,0.75,0.75,B+
e6943a6c-6e1e-4856-8874-cd78923b3de3,P06559,0.87,0.79,C
2f423e81-7be2-41be-9176-8dbe81ad4b67,P06560,0.7,0.95,B
09c0045c-2844-49d4-a248-91be406c2f09,P06561,0.94,0.76,A+
91dd8e39-1c36-4473-bf9b-d8229903c60f,P06562,0.82,0.78,A+
8b41b8ed-6db5-40e6-aa9d-dca7464687b6,P06563,0.91,0.79,A
0889c845-b8a5-469f-9abc-e46e3745b468,P06564,0.83,0.77,A+
8d3a0eac-b216-4ccd-a2b9-19d0777c933f,P06565,0.81,0.86,A
91dd05b7-f708-4121-bc9e-41bc41ac4277,P06566,0.75,0.72,A
76ff13ed-47b4-4af1-8fdb-7bfb02c1ccb7,P06567,0.94,0.71,B+
e77aec8e-e2e3-4dc5-bf73-4e605e79dea2,P06568,0.8,0.85,A+
1f7c3aec-6eb9-46e1-9829-1805e2de3488,P06569,0.85,0.73,A+
3c48eb9a-e0de-48c8-bc65-9ff94bba252c,P06570,0.7,0.87,A+
176be8a3-d1a5-4462-ac4b-cd5907201d63,P06571,0.71,0.86,A+
a56a9220-cf7a-4448-9e7c-6413c84b6287,P06572,0.78,0.78,A
42f96144-316f-4e89-ae02-2784b840a4e0,P06573,0.84,0.91,B
8e197ffe-6f1a-476c-a772-51257b39723f,P06574,0.92,0.86,A+
e040bb4c-93ca-4c57-99cd-7d690bb5b848,P06575,0.74,0.77,B
194c01f4-ff52-45d3-b5ae-1445319bcba6,P06576,0.89,0.76,A+
