Project ID,Name,Sector,Location,Status,Budget (USD)
P05750,Project_CGSOAJ,Renewable Energy,"Tokyo, Japan",Completed,3630994
P05751,Project_D46DDU,Urban Development,"Tokyo, Japan",Proposed,3715989
P05752,Project_AL1O0W,Urban Development,"Tokyo, Japan",Ongoing,4626144
P05753,Project_QVGSVU,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,6438400
P05754,Project_NT94UC,Sustainable Agriculture,"Scotland, UK",Ongoing,5427755
P05755,Project_7HHC52,Renewable Energy,"Scotland, UK",Proposed,3472639
P05756,Project_4JUPC0,Renewable Energy,"Scotland, UK",Completed,9250621
P05757,Project_MNYH6Z,Renewable Energy,"Tokyo, Japan",Ongoing,1833570
P05758,Project_UCS18N,Urban Development,"Scotland, UK",Completed,7543946
P05759,Project_QFM4QY,Renewable Energy,"California, US",Ongoing,4435478
P05760,Project_E3N1FS,Urban Development,"Scotland, UK",Proposed,3254606
P05761,Project_KFSL8Y,Water Management,"California, US",Proposed,1035495
P05762,Project_SFB3UB,Sustainable Agriculture,"Delhi, India",Ongoing,2107021
P05763,Project_3WSZ6N,Sustainable Agriculture,"Scotland, UK",Completed,4328559
P05764,Project_YF0SPE,Sustainable Agriculture,"Delhi, India",Proposed,1759388
P05765,Project_V84RKT,Water Management,"Scotland, UK",Completed,6801940
P05766,Project_F96XEV,Renewable Energy,"Tokyo, Japan",Completed,5658835
P05767,Project_6T6U0H,Urban Development,"Cape Town, South Africa",Completed,3929839
P05768,Project_2RHGG1,Renewable Energy,"Delhi, India",Proposed,9611988
P05769,Project_10MJMO,Water Management,"Tokyo, Japan",Proposed,1773328
P05770,Project_5A3N7F,Water Management,"Tokyo, Japan",Proposed,8475780
P05771,Project_EQ8C85,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,5856139
P05772,Project_5NF7LX,Renewable Energy,"Delhi, India",Completed,3281660
P05773,Project_XBCQB9,Renewable Energy,"Delhi, India",Completed,9862822
P05774,Project_HC1HA0,Sustainable Agriculture,"Cape Town, South Africa",Completed,9690403
P05775,Project_U0QVEW,Sustainable Agriculture,"Tokyo, Japan",Completed,7783257
P05776,Project_QK8JYM,Urban Development,"Cape Town, South Africa",Ongoing,6325045
P05777,Project_W4RV17,Renewable Energy,"Cape Town, South Africa",Ongoing,5816716
P05778,Project_8XT39S,Urban Development,"Delhi, India",Ongoing,6214609
P05779,Project_7R8S72,Water Management,"California, US",Ongoing,9185233
P05780,Project_SPBPOF,Renewable Energy,"Tokyo, Japan",Proposed,3706172
P05781,Project_HQZPN2,Renewable Energy,"Delhi, India",Completed,6548058
P05782,Project_KRTJCD,Urban Development,"California, US",Proposed,6405712
P05783,Project_WRIJWZ,Water Management,"California, US",Proposed,6751805
P05784,Project_MIDO4J,Water Management,"Cape Town, South Africa",Ongoing,7822402
P05785,Project_LJWAY9,Sustainable Agriculture,"Delhi, India",Completed,1094061
P05786,Project_RMPNMY,Water Management,"California, US",Proposed,2840998
P05787,Project_LGU301,Water Management,"Scotland, UK",Ongoing,8851871
P05788,Project_MNQZNR,Water Management,"Cape Town, South Africa",Completed,7743304
P05789,Project_CHCDZ3,Urban Development,"Delhi, India",Ongoing,2766311
P05790,Project_Y8VPW2,Renewable Energy,"Scotland, UK",Ongoing,2901852
P05791,Project_3LOO46,Renewable Energy,"Scotland, UK",Completed,1449848
P05792,Project_Q2OMC5,Urban Development,"Cape Town, South Africa",Completed,7420896
P05793,Project_YV5F6Q,Renewable Energy,"Tokyo, Japan",Ongoing,3064033
P05794,Project_2VZ3L9,Urban Development,"Delhi, India",Ongoing,7919876
P05795,Project_CE29RM,Water Management,"Tokyo, Japan",Ongoing,3678343
P05796,Project_4JJDV5,Water Management,"Cape Town, South Africa",Ongoing,8622488
P05797,Project_AFZ6RI,Water Management,"Delhi, India",Completed,4548939
P05798,Project_0XZCAY,Water Management,"Tokyo, Japan",Proposed,3478416
P05799,Project_S5UEFZ,Sustainable Agriculture,"California, US",Completed,5498850
P05800,Project_3HZNTS,Urban Development,"Scotland, UK",Ongoing,7824239
P05801,Project_P662GM,Renewable Energy,"Tokyo, Japan",Proposed,1449507
P05802,Project_FRRO8L,Renewable Energy,"Tokyo, Japan",Ongoing,9631252
P05803,Project_ZU5ISD,Renewable Energy,"Tokyo, Japan",Proposed,3082442
P05804,Project_5S6ZDP,Water Management,"Scotland, UK",Proposed,7298979
P05805,Project_P8T7W0,Renewable Energy,"California, US",Proposed,9491302
P05806,Project_LJHET5,Urban Development,"Scotland, UK",Completed,6054907
P05807,Project_GEVXXQ,Urban Development,"Delhi, India",Completed,8731939
P05808,Project_BIX008,Water Management,"Tokyo, Japan",Ongoing,6141001
P05809,Project_XDGGZM,Urban Development,"California, US",Proposed,1887958
P05810,Project_R2LHKG,Urban Development,"Scotland, UK",Completed,2919025
P05811,Project_VHRDRP,Renewable Energy,"California, US",Proposed,1004235
P05812,Project_IYHM3H,Sustainable Agriculture,"California, US",Ongoing,2600012
P05813,Project_W7YHRQ,Sustainable Agriculture,"Scotland, UK",Completed,3248475
P05814,Project_PGJYER,Urban Development,"California, US",Proposed,4453804
P05815,Project_CPGPJX,Water Management,"California, US",Completed,8106342
P05816,Project_HU5YEQ,Sustainable Agriculture,"California, US",Ongoing,3922811
P05817,Project_27HOXK,Sustainable Agriculture,"Cape Town, South Africa",Proposed,6891110
P05818,Project_NFTSRQ,Water Management,"Tokyo, Japan",Proposed,9200956
P05819,Project_LDWHBJ,Urban Development,"Delhi, India",Ongoing,3728531
P05820,Project_X44PCP,Water Management,"California, US",Completed,4289283
P05821,Project_PZ0KXK,Sustainable Agriculture,"Scotland, UK",Completed,1264694
P05822,Project_IF2CCQ,Water Management,"Cape Town, South Africa",Proposed,6280322
P05823,Project_EWUYIX,Renewable Energy,"Tokyo, Japan",Proposed,8415922
P05824,Project_XX5GYY,Sustainable Agriculture,"Tokyo, Japan",Proposed,9183537
P05825,Project_WBZTKP,Sustainable Agriculture,"California, US",Ongoing,4964380
P05826,Project_D530U0,Water Management,"Delhi, India",Ongoing,7980294
P05827,Project_G2JNKH,Urban Development,"Scotland, UK",Proposed,6298482
P05828,Project_TRCJ9N,Renewable Energy,"Scotland, UK",Proposed,5912602
P05829,Project_5RRRXD,Renewable Energy,"Delhi, India",Completed,4228561
P05830,Project_PSV5QF,Renewable Energy,"Scotland, UK",Proposed,3527847
P05831,Project_51XLNF,Urban Development,"Tokyo, Japan",Ongoing,1384275
P05832,Project_2TF2ID,Sustainable Agriculture,"Tokyo, Japan",Ongoing,3478335
P05833,Project_8AV7YQ,Sustainable Agriculture,"Scotland, UK",Completed,3180431
P05834,Project_ELF34D,Water Management,"California, US",Proposed,1684345
P05835,Project_UYAJZ0,Water Management,"Tokyo, Japan",Proposed,3510448
P05836,Project_E1WHJQ,Water Management,"Delhi, India",Ongoing,5865212
P05837,Project_KAY06A,Urban Development,"California, US",Proposed,6957289
P05838,Project_0JKKZ5,Urban Development,"Delhi, India",Ongoing,3808281
P05839,Project_Z1G0DM,Water Management,"Cape Town, South Africa",Proposed,3823191
P05840,Project_JBDXGQ,Urban Development,"California, US",Completed,6913060
P05841,Project_P0E63Y,Water Management,"California, US",Ongoing,7453793
P05842,Project_AHIYJM,Sustainable Agriculture,"California, US",Completed,2069596
P05843,Project_8I5GY0,Renewable Energy,"Scotland, UK",Completed,9749915
P05844,Project_ZPFBKZ,Sustainable Agriculture,"California, US",Completed,8766311
P05845,Project_WSUY9C,Water Management,"Delhi, India",Ongoing,5205389
P05846,Project_MWJX8U,Renewable Energy,"Delhi, India",Ongoing,1456819
P05847,Project_MK1P3C,Renewable Energy,"Delhi, India",Proposed,4940972
P05848,Project_0CR95U,Renewable Energy,"Scotland, UK",Ongoing,9120024
P05849,Project_ZPB73Z,Renewable Energy,"Delhi, India",Ongoing,4741654
P05850,Project_DWOIAB,Urban Development,"California, US",Ongoing,5909248
P05851,Project_51DB9S,Renewable Energy,"California, US",Proposed,7818696
P05852,Project_UO3VGD,Sustainable Agriculture,"Tokyo, Japan",Proposed,4595710
P05853,Project_3P95PJ,Water Management,"Cape Town, South Africa",Completed,1261748
P05854,Project_O4633B,Urban Development,"Delhi, India",Completed,4195091
P05855,Project_E5LKL2,Water Management,"Scotland, UK",Proposed,7521259
P05856,Project_FNS2US,Water Management,"California, US",Ongoing,1429770
P05857,Project_FKPG3V,Renewable Energy,"Scotland, UK",Completed,6541905
P05858,Project_N9LZ0V,Sustainable Agriculture,"Tokyo, Japan",Proposed,6325032
P05859,Project_F2EAL7,Water Management,"Tokyo, Japan",Completed,6597123
P05860,Project_7XTJJB,Sustainable Agriculture,"Delhi, India",Completed,7841926
P05861,Project_Q2DKW2,Renewable Energy,"Cape Town, South Africa",Ongoing,8765453
P05862,Project_PSLQHC,Sustainable Agriculture,"Cape Town, South Africa",Proposed,3630847
P05863,Project_TJTUFC,Water Management,"Delhi, India",Ongoing,5559399
P05864,Project_XUZEU7,Urban Development,"Cape Town, South Africa",Completed,2830420
P05865,Project_OZZ6MA,Renewable Energy,"Tokyo, Japan",Proposed,5960145
P05866,Project_WFGOOB,Water Management,"Tokyo, Japan",Completed,4385912
P05867,Project_LZQ8T8,Renewable Energy,"Cape Town, South Africa",Completed,8603310
P05868,Project_3T1FW4,Urban Development,"California, US",Proposed,5142563
P05869,Project_0D4EOU,Water Management,"Delhi, India",Ongoing,6943634
P05870,Project_KYEA1G,Sustainable Agriculture,"California, US",Ongoing,5818193
P05871,Project_0Y579Y,Sustainable Agriculture,"Cape Town, South Africa",Completed,7380586
P05872,Project_KLRGQB,Sustainable Agriculture,"California, US",Completed,8600141
P05873,Project_EP5R7M,Renewable Energy,"Delhi, India",Completed,5081813
P05874,Project_01F0LF,Renewable Energy,"Tokyo, Japan",Ongoing,4625920
P05875,Project_VCTYT7,Water Management,"Scotland, UK",Ongoing,4207240
P05876,Project_XJI12X,Sustainable Agriculture,"Delhi, India",Ongoing,5638677
P05877,Project_COH8H5,Sustainable Agriculture,"Delhi, India",Proposed,9004995
P05878,Project_WPS9XQ,Urban Development,"California, US",Ongoing,5618857
P05879,Project_T2FE9G,Water Management,"Cape Town, South Africa",Completed,2282020
P05880,Project_V5F7WK,Water Management,"Cape Town, South Africa",Completed,4840887
P05881,Project_DRWYIH,Water Management,"Delhi, India",Completed,4626375
P05882,Project_VINO0Y,Water Management,"Tokyo, Japan",Proposed,4528051
P05883,Project_NBJG91,Water Management,"Scotland, UK",Completed,7318154
P05884,Project_TIT9FE,Sustainable Agriculture,"Cape Town, South Africa",Proposed,2918635
P05885,Project_RVJ2HD,Water Management,"Cape Town, South Africa",Ongoing,9839583
P05886,Project_GKP439,Urban Development,"Scotland, UK",Proposed,4738042
P05887,Project_G4QBM6,Urban Development,"Cape Town, South Africa",Proposed,6279042
P05888,Project_HEBDUL,Sustainable Agriculture,"California, US",Ongoing,5025245
P05889,Project_KCB0JS,Renewable Energy,"California, US",Completed,4876014
P05890,Project_C3H9OI,Water Management,"Cape Town, South Africa",Completed,8771476
P05891,Project_514N4F,Water Management,"Cape Town, South Africa",Proposed,9678929
P05892,Project_UQCO1Z,Water Management,"Tokyo, Japan",Proposed,4122621
P05893,Project_G7SUVE,Urban Development,"Delhi, India",Proposed,3100262
P05894,Project_ZLBVN4,Sustainable Agriculture,"Delhi, India",Ongoing,8293652
P05895,Project_2Z0JQR,Urban Development,"Delhi, India",Completed,9768445
P05896,Project_9C569V,Water Management,"Scotland, UK",Completed,4584712
P05897,Project_GB2TY1,Water Management,"Cape Town, South Africa",Proposed,8437748
P05898,Project_G2Y3UL,Urban Development,"Cape Town, South Africa",Completed,1394786
P05899,Project_LNGU25,Urban Development,"Tokyo, Japan",Ongoing,5807962
P05900,Project_JDZ5BS,Water Management,"Delhi, India",Ongoing,7674516
P05901,Project_HZTUS6,Urban Development,"Cape Town, South Africa",Completed,5018549
P05902,Project_OBTQ5G,Urban Development,"California, US",Completed,9276512
P05903,Project_NGM0AQ,Sustainable Agriculture,"Delhi, India",Proposed,4205935
P05904,Project_9199I1,Water Management,"Tokyo, Japan",Proposed,8008562
P05905,Project_Z48APC,Urban Development,"Delhi, India",Proposed,7779375
P05906,Project_RS824H,Sustainable Agriculture,"Scotland, UK",Ongoing,3504681
P05907,Project_FVAQYS,Water Management,"California, US",Completed,5714662
P05908,Project_Z4GLRO,Urban Development,"Delhi, India",Proposed,7067648
P05909,Project_IGMXF1,Urban Development,"Tokyo, Japan",Ongoing,4522518
P05910,Project_WZU26E,Urban Development,"Scotland, UK",Completed,5500150
P05911,Project_RHPUQG,Renewable Energy,"California, US",Completed,9180740
P05912,Project_2X8R54,Sustainable Agriculture,"Delhi, India",Proposed,4328510
P05913,Project_D9QHNS,Urban Development,"Scotland, UK",Proposed,6734041
P05914,Project_0E5E84,Renewable Energy,"Scotland, UK",Proposed,6141547
P05915,Project_OVD1DB,Water Management,"Scotland, UK",Completed,5861556
P05916,Project_7X58DT,Urban Development,"Cape Town, South Africa",Proposed,9206775
P05917,Project_TAPH11,Urban Development,"Cape Town, South Africa",Completed,5745902
P05918,Project_ENYSKA,Renewable Energy,"California, US",Ongoing,5166763
P05919,Project_L11HBJ,Water Management,"California, US",Ongoing,4374794
P05920,Project_ZMOX4P,Water Management,"Cape Town, South Africa",Proposed,6051772
P05921,Project_BESSII,Renewable Energy,"California, US",Completed,2415797
P05922,Project_E35RXY,Renewable Energy,"Cape Town, South Africa",Completed,1009698
P05923,Project_FXONRM,Urban Development,"Scotland, UK",Completed,4094343
P05924,Project_3RCFIX,Urban Development,"Scotland, UK",Completed,8801445
P05925,Project_EHXKOP,Renewable Energy,"Delhi, India",Completed,8418405
P05926,Project_M5VJB2,Sustainable Agriculture,"Scotland, UK",Ongoing,4141892
P05927,Project_QWZ2BZ,Water Management,"Cape Town, South Africa",Completed,5239763
P05928,Project_DM09K7,Renewable Energy,"Cape Town, South Africa",Proposed,3249454
P05929,Project_1IDU9E,Sustainable Agriculture,"Delhi, India",Proposed,8061439
P05930,Project_FOIWJT,Renewable Energy,"Delhi, India",Ongoing,4558890
P05931,Project_D2FMAE,Urban Development,"Scotland, UK",Proposed,4106411
P05932,Project_J3MD89,Sustainable Agriculture,"Tokyo, Japan",Completed,3044141
P05933,Project_EZDEII,Urban Development,"California, US",Ongoing,1160759
P05934,Project_BWFTB9,Urban Development,"California, US",Proposed,3754101
P05935,Project_MC30WQ,Urban Development,"Scotland, UK",Ongoing,1595247
P05936,Project_VV37SX,Urban Development,"California, US",Proposed,4709175
P05937,Project_JGB774,Sustainable Agriculture,"Scotland, UK",Ongoing,1452958
P05938,Project_AV7FR3,Renewable Energy,"Tokyo, Japan",Proposed,7400183
P05939,Project_1EJGYP,Renewable Energy,"Cape Town, South Africa",Completed,6048251
P05940,Project_719ID8,Sustainable Agriculture,"Tokyo, Japan",Proposed,3161658
P05941,Project_07SH0H,Urban Development,"Tokyo, Japan",Ongoing,7730662
P05942,Project_FYE3LN,Sustainable Agriculture,"Cape Town, South Africa",Proposed,8384082
P05943,Project_SNZ48X,Urban Development,"Tokyo, Japan",Proposed,9268431
P05944,Project_UNQ9UC,Urban Development,"Cape Town, South Africa",Proposed,5397327
P05945,Project_0WQ0V2,Renewable Energy,"Scotland, UK",Ongoing,5141731
P05946,Project_1HKJY8,Sustainable Agriculture,"California, US",Ongoing,2405229
P05947,Project_XSM3Q5,Renewable Energy,"Delhi, India",Completed,5536149
P05948,Project_3IQZEB,Urban Development,"Delhi, India",Ongoing,3320231
P05949,Project_JZXKCB,Water Management,"California, US",Proposed,3837367
P05950,Project_6ROWJB,Renewable Energy,"Tokyo, Japan",Proposed,6635369
P05951,Project_E9HI02,Urban Development,"Cape Town, South Africa",Proposed,7997176
P05952,Project_FSA3P5,Sustainable Agriculture,"California, US",Completed,9158186
P05953,Project_SDFXZR,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,7465731
P05954,Project_FT0K1A,Urban Development,"Cape Town, South Africa",Ongoing,4778494
P05955,Project_33QGVB,Sustainable Agriculture,"Tokyo, Japan",Completed,3132738
P05956,Project_IB6ZB4,Water Management,"Tokyo, Japan",Ongoing,4290980
P05957,Project_CZ2LET,Sustainable Agriculture,"Cape Town, South Africa",Completed,2657270
P05958,Project_AZ5P2I,Urban Development,"Tokyo, Japan",Proposed,4961058
P05959,Project_R85DL7,Urban Development,"California, US",Ongoing,8524714
P05960,Project_9XE03C,Urban Development,"Tokyo, Japan",Proposed,3189586
P05961,Project_XZLIRP,Water Management,"Cape Town, South Africa",Ongoing,5169640
P05962,Project_03CZEY,Water Management,"Delhi, India",Completed,9478054
P05963,Project_RPST6S,Water Management,"Cape Town, South Africa",Proposed,2278461
P05964,Project_VEQ1PW,Sustainable Agriculture,"Delhi, India",Completed,5510674
P05965,Project_MNWMJP,Sustainable Agriculture,"Delhi, India",Proposed,7401610
P05966,Project_KAS6BI,Sustainable Agriculture,"California, US",Completed,3204454
P05967,Project_9JU819,Urban Development,"Delhi, India",Ongoing,3732700
P05968,Project_V7CCHZ,Renewable Energy,"Delhi, India",Completed,6996923
P05969,Project_VSIQGT,Urban Development,"California, US",Completed,6235234
P05970,Project_A4XMLC,Renewable Energy,"Scotland, UK",Ongoing,3076133
P05971,Project_AKY0RH,Renewable Energy,"California, US",Ongoing,4814325
P05972,Project_Q0YC3L,Renewable Energy,"Scotland, UK",Ongoing,8733154
P05973,Project_YM824T,Urban Development,"Scotland, UK",Completed,3415545
P05974,Project_ASI58Z,Sustainable Agriculture,"California, US",Completed,1742792
P05975,Project_5DLCQT,Urban Development,"Scotland, UK",Proposed,8454872
P05976,Project_AE23J1,Water Management,"Cape Town, South Africa",Ongoing,3413645
P05977,Project_72GMCM,Renewable Energy,"Cape Town, South Africa",Completed,2781236
P05978,Project_R64GX3,Urban Development,"Scotland, UK",Ongoing,1849743
P05979,Project_VGILKF,Renewable Energy,"California, US",Ongoing,5797835
P05980,Project_TIHBAT,Water Management,"Tokyo, Japan",Ongoing,4702221
P05981,Project_RBCEB4,Renewable Energy,"California, US",Completed,2516155
P05982,Project_QTHL1B,Water Management,"Delhi, India",Completed,7540537
P05983,Project_IUMHIU,Urban Development,"Delhi, India",Proposed,4388803
P05984,Project_F83T99,Water Management,"Cape Town, South Africa",Ongoing,9782130
P05985,Project_H6CY7S,Water Management,"Tokyo, Japan",Completed,7526283
P05986,Project_5EHDZO,Urban Development,"Scotland, UK",Proposed,1846583
P05987,Project_FX2XIK,Renewable Energy,"Delhi, India",Completed,2075731
P05988,Project_T8T1XK,Water Management,"Delhi, India",Ongoing,9466678
P05989,Project_DSWES6,Urban Development,"Tokyo, Japan",Completed,1698418
P05990,Project_129BIN,Sustainable Agriculture,"Scotland, UK",Proposed,9795221
